animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
430764,AAAIG1141114008,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,三花色,CHILD,F,F,新莊區壽山路,,OPEN,,,2025/11/14,2999/12/31,,2025/11/14,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430760,1141913,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,濱海路六段,,OPEN,,,2025/11/14,2999/12/31,2025/11/14,2025/11/14,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1763100168899.png,,2025/11/14,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
430756,1141910,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,SMALL,黑白色,CHILD,N,F,利成路一段,,OPEN,,,2025/11/14,2999/12/31,2025/11/14,2025/11/14,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1763099971931.png,,2025/11/14,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
430752,AAAIG1141114005,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,黑白色,CHILD,F,F,新莊區壽山路,,OPEN,,,2025/11/14,2999/12/31,,2025/11/14,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430748,AAAIG1141114004,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,CHILD,F,F,新莊區民安西路,,OPEN,,,2025/11/14,2999/12/31,,2025/11/14,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
414356,PAAAG1140714013,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,M,MEDIUM,黃色,CHILD,T,F,,,OPEN,,,2025/8/8,2999/12/31,2025/11/14,2025/7/14,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1752646488532.png,,2025/11/14,澎湖縣馬公市烏崁里260、261號,(06)9213559
426515,PAAAG1141016016,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,BIG,黑黃色,ADULT,T,F,,,OPEN,,,2025/10/31,2999/12/31,2025/11/14,2025/10/16,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1760865226972.png,,2025/11/14,澎湖縣馬公市烏崁里260、261號,(06)9213559
311162,PAAAG1120601002,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,造船廠,,OPEN,,,2023/6/8,2999/12/31,2025/11/14,2023/6/1,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1685693397160.png,,2025/11/14,澎湖縣馬公市烏崁里260、261號,(06)9213559
430693,AAACG1141114001,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,新店區寶橋路加油站,,OPEN,,,2025/11/14,2999/12/31,,2025/11/14,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
430636,AAAIG1141113006,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑白色,ADULT,F,F,泰山區福興二街,,OPEN,,,2025/11/13,2999/12/31,,2025/11/13,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430629,AAAIG1141113005,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,ADULT,F,F,泰山區福興二街,,OPEN,,,2025/11/13,2999/12/31,,2025/11/13,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430616,AAAIG1141113004,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,ADULT,F,F,泰山區貴子路,,OPEN,,,2025/11/13,2999/12/31,,2025/11/13,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430610,AAAIG1141113003,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,黃虎斑色,ADULT,F,F,泰山區貴子路,,OPEN,,,2025/11/13,2999/12/31,,2025/11/13,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430595,AAAIG1141113002,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,黃虎斑色,ADULT,F,F,泰山區貴子路,,OPEN,,,2025/11/13,2999/12/31,,2025/11/13,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430594,AAAIG1141113001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,三花色,ADULT,F,F,泰山區泰林路,,OPEN,,,2025/11/13,2999/12/31,,2025/11/13,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
35262,AAACG107012406,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,頂田寮路,,OPEN,我是拖拖一隻大概八歲的狗狗，我是女生，虎斑妹穿虎斑襪，偶爾會爆衝與人互動算是良好  我是一隻由其他動物之家轉入的犬隻，已經在收容所待七到八年了，我的個性算是活潑衝動的，希望可以回家,,2018/1/24,2999/12/31,2025/3/10,2017/7/27,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/49d37976-9921-4002-abb4-349531c7fada.jpg,,2025/3/10,新北市新店區安泰路235號,(02)22159462
189918,109122402,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,棕色,ADULT,F,F,竹子湖路,,OPEN,(竹子湖路)削瘦 小焦(+)；腹部縫線痕,,2020/12/24,2999/12/31,2025/11/12,2020/12/24,臺北市動物之家,https://www.pet.gov.tw/upload/pic/d3fd42ea-7bbd-4138-94c1-71b145afed28.jpg,,2025/11/12,臺北市內湖區安美街191號,(02)87913254
62675,107081704,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,白色,ADULT,T,F,公館路,,OPEN,(107.9.3所內絕育)鼻傷,,2021/4/11,2999/12/31,2025/11/12,2018/8/17,臺北市動物之家,https://www.pet.gov.tw/upload/pic/b450f1f0-3fdd-4afd-9f3f-d87605b1a1fa.jpg,,2025/11/12,臺北市內湖區安美街191號,(02)87913254
430512,AAAIG1141112001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,新莊區中和街,,OPEN,此貓目前在宜加寵物生活館-新和店 (地址:新北市新莊區中和街28號， 電話:02-29982211),,2025/11/12,2999/12/31,2025/11/12,2025/11/12,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1762923761860.png,,2025/11/12,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
423513,AAAIG1140923004,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,CHILD,F,F,新莊區福營路,,OPEN,此貓目前在 宜加寵物生活館-內湖店(地址: 台北市內湖區金龍路17號， 電話:02-27961100),,2025/11/12,2999/12/31,2025/11/12,2025/9/23,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1758596156603.png,,2025/11/12,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430474,AAAJG1141111002,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,F,MEDIUM,,ADULT,T,F,三芝區埔坪里,,OPEN,,,2025/11/14,2999/12/31,,2025/11/11,新北市三芝區公立動物之家,,,,新北市三芝區青山路(龍巖人本旁),(02)26365436
430472,AAAJG1141111001,3,60,新北市三芝區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,三芝區圓山里,,OPEN,,,2025/11/14,2999/12/31,,2025/11/11,新北市三芝區公立動物之家,,,,新北市三芝區青山路(龍巖人本旁),(02)26365436
429801,1141106C01,22,82,金門縣動物收容中心,貓,混種貓                 ,M,SMALL,,ADULT,N,F,金沙鎮大洋里東山,,OPEN,,,2025/11/6,2999/12/31,2025/11/11,2025/11/6,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1762424641196.png,,2025/11/11,金門縣金湖鎮裕民農莊20號,(082)336625
324038,1120831D01,22,82,金門縣動物收容中心,狗,混種犬          ,M,MEDIUM,棕色,ADULT,T,F,金湖鎮正義里經武路,,OPEN,,,2023/9/7,2999/12/31,2025/11/11,2023/8/31,金門縣動物收容中心,https://www.pet.gov.tw/upload/pic/1693989050257.png,,2025/11/11,金門縣金湖鎮裕民農莊20號,(082)336625
430433,AAACG1141111007,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑色,CHILD,T,F,新店區溪洲路29號,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
429341,HAAAG1141103716,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,草溪路,,OPEN,,,2025/11/3,2999/12/31,2025/11/11,2025/11/3,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1762223488893.png,,2025/11/11,南投縣南投市嶺興路36-1號,(049)2225440
429343,HAAAG1141103866,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,草溪路,,OPEN,,,2025/11/3,2999/12/31,2025/11/11,2025/11/3,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1762223865990.png,,2025/11/11,南投縣南投市嶺興路36-1號,(049)2225440
430428,AAACG1141111006,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃虎斑色,CHILD,T,F,新店區安泰路,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
430425,AAACG1141111005,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,BIG,虎斑色,ADULT,T,F,新店區安祥路65號,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
430420,AAACG1141111004,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,虎斑色,CHILD,F,F,新店區安泰路,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
430416,AAACG1141111003,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,CHILD,F,F,新店區安泰路,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
430405,AAACG1141111002,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,虎斑色,CHILD,F,F,新店區安泰路,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
430401,AAACG1141111001,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑白色,CHILD,F,F,汐止區福德二路359巷口,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
430394,AAAFG1141111001,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,M,MEDIUM,棕白色,CHILD,F,F,淡水區,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市淡水區公立動物之家,,,,新北市淡水區下圭柔山91之3號,(02)26267558
285947,AAACG1111202002,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,民生路1號,,OPEN,,,2022/12/2,2999/12/31,2024/9/14,2022/12/2,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1726311571825.png,,2024/9/14,新北市新店區安泰路235號,(02)22159462
358565,AAAEG1130519001,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,擺接堡路,,OPEN,活潑 ~好動~警覺性高  隨行良好~與人互動溫和親切~與狗互動強勢    ,,2024/5/19,2999/12/31,2025/11/11,2024/5/19,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736575249608.png,,2025/11/11,新北市中和區興南路三段100號,(02)86685547
356998,AAAEG1130508001,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,南天母路111巷24弄,,OPEN,活潑 ~好動~警覺性高 隨行良好~與人互動活潑~與狗互動強勢  大家好~我叫閃電~希望能找到有緣的人帶我回家,,2024/9/13,2999/12/31,2025/11/11,2024/5/8,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736575079514.png,,2025/11/11,新北市中和區興南路三段100號,(02)86685547
356478,AAAEG1130504001,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,延吉街,,OPEN,,,2024/5/4,2999/12/31,2025/11/11,2024/5/4,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1741305276577.png,,2025/11/11,新北市中和區興南路三段100號,(02)86685547
48272,AAACG1070510024,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,灣潭路,,OPEN, 哈囉，我叫咪咪是一個男生，個性比較緊張，但是是親人溫和的容易閃朵，但是有事有在的時候是比較穩定的也不會害怕,,2017/11/14,2999/12/31,2025/3/24,2018/5/10,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/abc4dc5e-87e7-44e4-8bab-0ef79bce5b1a.jpg,,2025/3/24,新北市新店區安泰路235號,(02)22159462
48274,AAACG1070510025,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,頂田寮路697號,,OPEN,104129 晶片900138000763937 八合一 狂犬病疫苗 所內結紮 ,,2017/5/17,2999/12/31,2024/9/16,2018/5/10,新北市新店區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/a1708383-84ca-4614-aa4a-590a86a374e1_org.jpeg,,2024/9/16,新北市新店區安泰路235號,(02)22159462
84180,AAACG1080215001,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,SMALL,黑色,ADULT,T,F,薏仁坑路,,OPEN,,,2019/2/15,2999/12/31,2025/9/25,2019/2/15,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/6a3d93c2-7dc4-47ec-8b6a-1be4e63bc139.jpg,,2025/9/25,新北市新店區安泰路235號,(02)22159462
323177,AAACG1120830006,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,北深路一段300號,,OPEN,,,2023/8/30,2999/12/31,2024/9/16,2023/8/30,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734496605618.png,,2024/9/16,新北市新店區安泰路235號,(02)22159462
146043,AAACG1090224003,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,新烏路一段85巷10-1號,,OPEN,,,2020/3/3,2999/12/31,2024/9/13,2020/2/24,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1734507469784.png,,2024/9/13,新北市新店區安泰路235號,(02)22159462
318833,AAACG1120731001,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,文山路一段33號,,OPEN,年紀：約2-3歲進所日：2023731 完成：晶片、狂犬、七合一疫苗、已節育 志工對黑Q 的互動評語： ⭐️親人親狗撒嬌 ⭐️ 帶著害羞又怕怕膽小的個性 ⭐️靠近沒摸就臥倒等摸摸 ⭐️ 看到牽繩還沒套就臥倒 ⭐️ 大狗一接近準備聞就先側倒,,2023/7/31,2999/12/31,2025/3/10,2023/7/31,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1726493581769.png,,2025/3/10,新北市新店區安泰路235號,(02)22159462
343583,AAAEG1130118002,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,中央路三段184巷,,OPEN,親人~溫和  與室友互動融洽~隨行良好~主動與人互動 ~牠叫亮亮~原來是腳受傷~救援進來的~本來有點緊張~經過志工訓練~已經變成親人的狗了,,2024/1/18,2999/12/31,2025/11/11,2024/1/18,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736317887236.png,,2025/11/11,新北市中和區興南路三段100號,(02)86685547
339377,AAAEG1121218001,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,景新街437巷,,OPEN,,,2024/9/6,2999/12/31,2025/11/11,2023/12/18,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1755844218569.png,,2025/11/11,新北市中和區興南路三段100號,(02)86685547
430350,AAAHG1141111004,3,58,新北市五股區公立動物之家,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,T,F,林口區文化二路一段68巷,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
430343,AAAHG1141111003,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑白色,CHILD,F,F,五股區五股區中興路一段171巷47號,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
430325,AAAHG1141111002,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,CHILD,F,F,三重區三重區仁忠街13號,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
430318,AAAHG1141111001,3,58,新北市五股區公立動物之家,貓,混種貓                 ,F,MEDIUM,黃白色,CHILD,F,F,蘆洲區民權路134巷3號,,OPEN,,,2025/11/11,2999/12/31,,2025/11/11,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
430238,AAAFG1141110003,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,F,MEDIUM,黑色,ADULT,F,F,淡水區,,OPEN,,,2025/11/10,2999/12/31,,2025/11/10,新北市淡水區公立動物之家,,,,新北市淡水區下圭柔山91之3號,(02)26267558
430200,AAAIG1141110003,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑白色,CHILD,F,F,新莊區和興街,,OPEN,,,2025/11/10,2999/12/31,,2025/11/10,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430189,AAAIG1141110002,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,三花色,CHILD,F,F,新莊區和興街,,OPEN,,,2025/11/10,2999/12/31,,2025/11/10,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
430188,AAAIG1141110001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑白色,ADULT,F,F,新莊區民安西路,,OPEN,,,2025/11/10,2999/12/31,,2025/11/10,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
137719,108123005,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,新光路2段,,OPEN,「該動物暫時收容於原址，無開放參訪，如欲認養請填寫表單(https:reurl.ccOA6dry)，由專人與您聯絡預約互動時間。」,,2021/4/11,2999/12/31,2025/11/10,2019/12/30,臺北市動物之家,https://www.pet.gov.tw/upload/pic/ec2c568e-ba25-4ddc-9b85-bc90cbb479f3.jpg,,2025/11/10,臺北市內湖區安美街191號,(02)87913254
430112,AAAFG1141110002,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,淡水區,,OPEN,,,2025/11/10,2999/12/31,,2025/11/10,新北市淡水區公立動物之家,,,,新北市淡水區下圭柔山91之3號,(02)26267558
430110,AAAFG1141110001,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,CHILD,F,F,淡水區,,OPEN,,,2025/11/10,2999/12/31,,2025/11/10,新北市淡水區公立動物之家,,,,新北市淡水區下圭柔山91之3號,(02)26267558
430106,NAAAG1141110002,20,80,臺東縣動物收容中心,狗,混種犬          ,F,MEDIUM,黑色,ADULT,N,F,,,OPEN,,,2025/11/10,2999/12/31,,2025/11/10,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1762736008642.png,,,臺東縣臺東市中華路4段999巷600號,(089)362011
318431,AAAEG1120727001,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,廣明街,,OPEN,活潑~親人 隨行良好~與人互動親切~與狗互動融洽 ~牠叫雅虎~入所時有綠色項圈~以前應該是有人養的~可是主人都不出現~希望主人快點出現~,,2023/7/25,2999/12/31,2025/11/8,2023/7/27,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1735616867374.png,,2025/11/8,新北市中和區興南路三段100號,(02)86685547
317062,AAAEG1120717001,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,T,F,圓通路433巷,,OPEN,親人 溫和  隨行有點畏縮~與人互動溫和~與狗互動融洽   牠叫虎寶~希望能找到一個愛牠的新主人  ,,2024/9/7,2999/12/31,2025/11/8,2023/7/17,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1736574655497.png,,2025/11/8,新北市中和區興南路三段100號,(02)86685547
309589,AAAEG1120524001,3,53,新北市中和區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,中和區,,OPEN,,,2023/5/24,2999/12/31,2025/11/8,2023/5/24,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1684897896049.png,,2025/11/8,新北市中和區興南路三段100號,(02)86685547
116241,108082802,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,復興三路152巷,,OPEN,右剪耳,,2021/4/10,2999/12/31,2025/11/8,2019/8/28,臺北市動物之家,https://www.pet.gov.tw/upload/pic/98b274b4-9fe2-4060-b3ee-2cb821d9586a.jpg,,2025/11/8,臺北市內湖區安美街191號,(02)87913254
429988,AAAEG1141108001,3,53,新北市中和區公立動物之家,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,F,F,中和區中和區,,OPEN,,,2025/11/8,2999/12/31,2025/11/8,2025/11/8,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1762568636180.png,,2025/11/8,新北市中和區興南路三段100號,(02)86685547
418188,AAAHG1140813001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃白色,ADULT,F,F,林口區太平里30-6號,,OPEN,,,2025/8/13,2999/12/31,,2025/8/13,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1762511556740.png,,,新北市五股區外寮路9-9號,(02)82925265
429395,AAAIG1141104001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑白色,CHILD,F,F,泰山區中港西路,,OPEN,此貓目前在 宜加寵物生活館-內湖店(地址: 台北市內湖區金龍路17號， 電話:02-27961100),,2025/11/4,2999/12/31,2025/11/7,2025/11/4,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1762235653694.png,,2025/11/7,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
429396,AAAIG1141104002,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑白色,CHILD,F,F,泰山區中港西路,,OPEN,此貓目前在 宜加寵物生活館-內湖店(地址: 台北市內湖區金龍路17號， 電話:02-27961100),,2025/11/4,2999/12/31,2025/11/7,2025/11/4,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1762235681000.png,,2025/11/7,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
429397,AAAIG1141104003,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑白色,CHILD,F,F,泰山區中港西路,,OPEN,此貓目前在 宜加寵物生活館-內湖店(地址: 台北市內湖區金龍路17號， 電話:02-27961100),,2025/11/4,2999/12/31,2025/11/7,2025/11/4,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1762235696489.png,,2025/11/7,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
429398,AAAIG1141104004,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑白色,CHILD,F,F,泰山區中港西路,,OPEN,此貓目前在 宜加寵物生活館-內湖店(地址: 台北市內湖區金龍路17號， 電話:02-27961100),,2025/11/4,2999/12/31,2025/11/7,2025/11/4,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1762235708829.png,,2025/11/7,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
419332,AAAHG1140824004,3,58,新北市五股區公立動物之家,貓,混種貓                 ,F,MEDIUM,黑黃色,ADULT,T,F,三重區三重區三和路三段107巷12號,,OPEN,,,2025/11/7,2999/12/31,2025/11/7,2025/8/24,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1756021535217.png,,2025/11/7,新北市五股區外寮路9-9號,(02)82925265
429906,AAAIG1141107001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑色,ADULT,F,F,新莊區民生街15巷5號,,OPEN,,,,2999/12/31,2025/11/7,2025/11/7,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1762497471094.png,,2025/11/7,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
35314,AAACG107012301,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,永平街53巷,,OPEN,我是暢暢女生一開始個性有點緊張，害怕經由志工多年的牽引，現在已經算是可以帶出籠的犬隻，而且比較不會緊張 我是107年入所的犬隻剛入所的時候是幼犬，因為個性太容易緊張了，所以沒有被人領養，已經在收容所呆了六七年了，不知道有沒有機會可以回家？,,2018/1/23,2999/12/31,2025/3/11,2018/1/23,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/190ede1a-2fb0-4ff4-a531-a621bef0bcc4.jpg,,2025/3/11,新北市新店區安泰路235號,(02)22159462
323187,AAACG1120830009,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,石崁40-6號,,OPEN,,,2023/8/30,2999/12/31,2024/9/16,2023/8/30,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1693379227097.png,,2024/9/16,新北市新店區安泰路235號,(02)22159462
399313,AAACG1140326002,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,SMALL,虎斑色,ADULT,T,F,上坑子口1號,,OPEN,,,2025/3/26,2999/12/31,2025/3/26,2025/3/26,新北市新店區公立動物之家,https://www.pet.gov.tw/upload/pic/1745577967210.png,,2025/3/26,新北市新店區安泰路235號,(02)22159462
429899,AAACG1141107009,3,51,新北市新店區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,石碇區服務處,,OPEN,,,2025/11/7,2999/12/31,,2025/11/7,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
429895,AAACG1141107008,3,51,新北市新店區公立動物之家,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,石碇區北宜路六段,,OPEN,,,2025/11/7,2999/12/31,,2025/11/7,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
429891,AAACG1141107007,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,坪林區國中路4號,,OPEN,,,2025/11/7,2999/12/31,,2025/11/7,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
